conc (mg/l)	time	rpm	trans
6	75.25	600	51.74722
6	80.24	600	51.18739
6	85.22	600	52.3667
6	90.22	600	51.29874
6	95.21	600	52.49752
6	100.25	600	52.06807
6	105.23	600	52.12689
6	110.2	600	52.33482
6	115.2	600	52.66735
6	120.21	600	53.04995
6	125.29	600	52.53775
6	130.34	600	51.70011
6	135.28	600	52.12201
6	140.28	600	52.48588
6	145.28	600	52.96585
6	150.27	600	52.508
6	155.26	600	52.86301
6	160.26	600	52.73175
6	165.25	600	53.43628
6	170.24	600	52.24741
6	175.27	600	52.71181
6	180.25	600	53.01376
6	185.23	600	52.82938
6	190.24	600	53.72173
6	195.22	600	53.03727
6	200.23	600	53.30071
6	205.22	600	52.82298
6	210.23	600	52.85556
6	215.3	600	52.59813
6	220.19	600	53.03811
6	225.3	600	53.75622
6	230.29	600	53.45766
6	235.3	600	54.69423
6	240.27	600	53.60218
6	245.27	600	54.40173
6	250.26	600	53.55703
6	255.27	600	54.179
6	260.26	600	54.81742
6	265.25	600	55.00023
6	270.25	600	54.4052
6	275.26	600	54.32265
6	280.25	600	55.12077
6	285.25	600	54.17246
6	290.25	600	54.66118
6	295.23	600	53.46395
6	300.24	600	55.16978
6	305.23	600	54.99194
6	310.31	600	54.10471
6	315.3	600	54.866
6	320.29	600	53.81628
6	325.29	600	53.93044
6	330.3	600	55.082
6	335.29	600	54.63589
6	340.28	600	54.82335
6	345.3	600	55.23541
6	350.28	600	54.78508
6	355.27	600	55.14882
6	360.26	600	54.50186
6	365.27	600	55.42219
6	370.26	600	52.78343
6	375.25	600	55.07801
6	380.24	600	55.13467
6	385.24	600	55.19277
6	390.25	600	54.52107
6	395.24	600	54.91029
6	400.26	600	56.13833
6	405.22	600	56.04245
6	410.22	600	54.86731
6	415.21	600	55.48762
6	420.34	600	56.41721
6	425.31	600	56.17687
6	430.3	600	56.20708
6	435.3	600	56.18647
6	440.28	600	56.58154
6	445.27	600	57.12206
6	450.31	600	57.56903
6	455.27	600	56.44125
6	460.26	600	57.3912
6	465.28	600	57.07469
6	470.25	600	56.60305
6	475.26	600	57.40783
6	480.25	600	56.39328
6	485.24	600	54.74165
6	490.23	600	57.33297
6	495.23	600	58.3775
6	500.22	600	56.99075
6	505.22	600	57.67931
6	510.31	600	57.16741
6	515.31	600	57.61044
6	520.3	600	56.59805
6	525.32	600	57.76751
6	530.31	600	56.38017
6	535.3	600	58.02509
6	540.32	600	58.87886
6	545.28	600	57.78841
6	550.28	600	59.15233
6	555.26	600	56.3354
6	560.26	600	57.2829
6	565.26	600	57.78039
6	570.26	600	56.77353
6	575.25	600	59.26796
6	580.27	600	58.8749
6	585.27	600	58.73688
6	590.26	600	58.67471
6	595.34	600	59.94769
6	600.32	600	58.69536
6	605.32	600	57.71482
6	610.31	600	57.47423
6	615.3	600	59.79217
6	620.32	600	59.57452
6	625.29	600	61.06353
6	630.28	600	60.15107
6	635.32	600	61.71356
6	640.31	600	60.92216
6	645.31	600	59.80541
6	650.28	600	61.0891
6	655.26	600	60.17834
6	660.26	600	60.48035
6	665.27	600	60.3233
6	670.25	600	58.78453
6	675.25	600	59.21066
6	680.37	600	59.69036
6	685.24	600	59.58693
6	690.34	600	57.07857
6	695.33	600	57.19039
6	700.32	600	55.17651
6	705.32	600	58.22148
6	710.3	600	59.1614
6	715.3	600	60.14713
6	720.33	600	58.20717
6	725.3	600	59.10159
6	730.28	600	60.36523
6	735.3	600	58.22284
6	740.28	600	60.49818
6	745.27	600	59.82746
6	750.29	600	59.30902
6	755.25	600	58.08644
6	760.27	600	58.76372
6	765.24	600	61.09112
6	770.23	600	63.53163
6	775.33	600	62.35663
6	780.24	600	62.16265
6	785.33	600	61.56041
6	790.33	600	59.79938
6	795.34	600	60.22134
6	800.34	600	61.67941
6	805.3	600	61.17198
6	810.3	600	62.99149
6	815.29	600	61.72795
6	820.3	600	60.11436
6	825.3	600	61.29187
6	830.29	600	61.6597
6	835.31	600	61.47062
6	840.28	600	60.43069
6	845.54	600	61.1192
6	850.32	600	63.43486
6	855.3	600	64.14802
6	860.26	600	62.03096
6	865.26	600	62.14219
6	870.25	600	62.06206
6	875.35	600	62.75631
6	880.34	600	62.96149
6	885.34	600	63.88752
6	890.34	600	62.85581
6	895.35	600	61.88112
6	900.33	600	62.50515
6	905.3	600	64.71526
6	910.31	600	64.21222
6	915.31	600	64.23354
6	920.3	600	63.01896
6	925.32	600	63.6783
6	930.28	600	64.32362
6	935.29	600	64.32464
6	940.28	600	63.06086
6	945.3	600	63.06252
6	950.27	600	64.21799
6	955.28	600	64.4059
6	960.27	600	64.51056
6	965.35	600	63.79884
6	970.25	600	63.10078
6	975.35	600	63.72477
6	980.35	600	65.09138
6	985.35	600	66.80743
6	990.37	600	65.3632
6	995.32	600	63.51619
6	1000.33	600	63.13406
6	1005.33	600	63.12808
6	1010.32	600	63.46584
6	1015.32	600	67.33664
6	1020.31	600	67.84541
6	1025.3	600	67.05275
6	1030.28	600	67.53784
6	1035.28	600	67.48501
6	1040.28	600	68.68454
6	1045.27	600	69.15437
6	1050.27	600	67.05398
6	1055.27	600	65.48161
6	1060.37	600	66.69093
6	1065.36	600	67.58356
6	1070.36	600	63.88249
6	1075.34	600	66.83246
6	1080.37	600	67.06754
6	1085.34	600	67.70528
6	1090.33	600	67.49786
6	1095.33	600	69.83047
6	1100.32	600	65.00449
6	1105.31	600	68.78538
6	1110.3	600	68.46234
6	1115.29	600	69.67683
6	1120.31	600	67.43745
6	1125.3	600	65.39516
6	1130.29	600	66.47696
6	1135.28	600	67.64544
6	1140.28	600	68.51041
6	1145.28	600	65.3916
6	1150.38	600	64.81243
6	1155.27	600	65.53204
6	1160.35	600	68.16679
6	1165.36	600	67.394
6	1170.35	600	69.08817
6	1175.34	600	66.71348
6	1180.34	600	65.15413
6	1185.35	600	65.37137
6	1190.34	600	65.042
6	1195.33	600	63.32005
6	1200.32	600	63.9588
6	1205.32	600	66.71452
6	1210.3	600	68.09294
6	1215.3	600	68.21945
6	1220.34	600	69.14922
6	1225.3	600	69.77387
6	1230.32	600	68.85119
6	1235.28	600	68.7112
6	1240.3	600	66.64462
6	1245.38	600	64.82018
6	1250.37	600	66.54163
6	1255.36	600	68.09476
6	1260.36	600	68.77918
6	1265.35	600	69.32011
6	1270.37	600	67.3231
6	1275.39	600	66.8752
6	1280.35	600	68.61787
6	1285.34	600	70.51037
6	1290.33	600	68.52716
6	1295.32	600	68.1619
6	1300.31	600	68.56776
6	1305.31	600	68.50798
6	1310.31	600	67.07411
6	1315.3	600	67.59831
6	1320.3	600	66.58508
6	1325.32	600	68.31291
6	1330.3	600	68.97926
6	1335.38	600	69.69146
6	1340.37	600	70.37154
6	1345.38	600	69.80282
6	1350.38	600	71.09542
6	1355.41	600	71.35423
6	1360.37	600	70.19582
6	1365.37	600	71.70468
6	1370.36	600	73.15968
6	1375.35	600	73.25619
6	1380.34	600	71.68606
6	1385.33	600	72.99051
6	1390.33	600	74.25481
6	1395.32	600	73.89021
6	1400.35	600	74.0473
6	1405.32	600	73.86103
6	1410.31	600	75.90172
6	1415.31	600	73.65546
6	1420.3	600	71.09139
6	1425.3	600	74.27019
6	1430.3	600	73.62667
6	1435.38	600	71.39017
6	1440.38	600	73.45692
6	1445.37	600	73.02447
6	1450.41	600	72.75563
6	1455.4	600	71.96898
6	1460.38	600	71.22541
6	1465.35	600	72.32359
6	1470.39	600	71.93885
6	1475.35	600	70.88151
6	1480.34	600	72.09303
6	1485.37	600	72.22349
6	1490.36	600	71.13388
6	1495.32	600	70.79495
6	1500.33	600	72.64949
6	1505.36	600	72.85711
6	1510.31	600	73.28666
6	1515.35	600	73.34404
6	1520.3	600	74.94507
6	1525.29	600	75.83421
6	1530.32	600	75.43847
6	1535.41	600	73.86668
6	1540.38	600	74.48244
6	1545.41	600	74.998
6	1550.37	600	75.36298
6	1555.36	600	73.7544
6	1560.35	600	72.59451
6	1565.39	600	74.69471
6	1570.35	600	73.26212
6	1575.34	600	74.71111
6	1580.38	600	72.10789
6	1585.37	600	72.08572
6	1590.32	600	72.39719
6	1595.33	600	74.22653
6	1600.32	600	74.138
