conc (mg/l)	time	rpm	trans
6	534.92	600	52.58169
6	539.91	600	52.84045
6	544.92	600	53.50395
6	549.91	600	55.67194
6	554.92	600	54.17686
6	559.91	600	54.3752
6	564.92	600	55.46944
6	569.91	600	55.02036
6	574.92	600	55.34158
6	579.93	600	54.91864
6	584.92	600	54.46339
6	589.93	600	54.75546
6	594.92	600	55.35748
6	599.93	600	53.86663
6	604.92	600	53.70756
6	609.93	600	54.27246
6	614.92	600	54.62537
6	619.93	600	53.80967
6	624.92	600	54.92871
6	629.93	600	55.47095
6	634.92	600	55.40316
6	639.93	600	55.48396
6	644.92	600	55.25823
6	649.93	600	54.73523
6	654.92	600	55.12614
6	659.93	600	55.30653
6	664.92	600	55.91338
6	669.93	600	56.82104
6	674.92	600	57.29757
6	679.93	600	56.68834
6	684.92	600	55.64755
6	689.93	600	56.63821
6	694.92	600	56.79583
6	699.93	600	57.11666
6	704.92	600	57.36671
6	709.93	600	57.72755
6	714.92	600	57.45895
6	719.93	600	56.13688
6	724.92	600	54.78768
6	729.93	600	54.20806
6	734.92	600	54.81596
6	739.93	600	55.75829
6	744.92	600	54.84303
6	749.93	600	55.74762
6	754.92	600	54.81868
6	759.93	600	54.21398
6	764.92	600	55.35735
6	769.93	600	56.33942
6	774.92	600	55.11005
6	779.93	600	55.22178
6	784.94	600	55.19601
6	789.93	600	54.20206
6	794.94	600	54.90597
6	799.93	600	54.60553
6	804.94	600	55.249
6	809.93	600	56.77961
6	814.94	600	56.90498
6	819.93	600	56.90747
6	824.94	600	55.68093
6	829.93	600	56.33334
6	834.94	600	56.43047
6	839.93	600	56.73635
6	844.94	600	56.94589
6	849.93	600	55.82902
6	854.94	600	54.26118
6	859.93	600	54.6651
6	864.94	600	54.92279
6	869.94	600	53.67257
6	874.94	600	53.57858
6	879.94	600	55.41509
6	884.94	600	57.74296
6	889.94	600	57.22201
6	894.94	600	57.05308
6	899.94	600	57.54315
6	904.94	600	57.13772
6	909.94	600	56.10187
6	914.94	600	54.95362
6	919.94	600	56.05542
6	924.94	600	57.17477
6	929.94	600	55.8706
6	934.95	600	55.86896
6	939.94	600	57.41075
6	944.95	600	57.47819
6	949.94	600	57.99128
6	954.95	600	58.09724
6	959.94	600	59.8329
6	964.95	600	60.46175
6	969.94	600	60.14735
6	974.95	600	60.37328
6	979.94	600	60.55534
6	984.95	600	60.401
6	989.95	600	58.73781
