conc (mg/l)	time	rpm	trans
6	1560.22	600	75.00239
6	1565.24	600	71.97253
6	1570.22	600	73.7801
6	1575.23	600	72.44945
6	1580.22	600	75.10229
6	1585.23	600	74.25837
6	1590.24	600	73.58182
6	1595.23	600	74.02085
6	1600.24	600	73.13022
6	1605.23	600	76.06879
6	1610.24	600	72.62829
6	1615.23	600	72.01859
6	1620.24	600	72.63248
6	1625.23	600	73.21954
6	1630.24	600	73.13541
6	1635.23	600	72.43297
6	1640.25	600	71.81477
6	1645.23	600	71.99051
6	1650.24	600	73.82877
6	1655.23	600	74.34538
6	1660.24	600	73.29657
6	1665.24	600	74.01614
6	1670.24	600	74.53217
6	1675.23	600	74.98347
6	1680.24	600	75.11572
6	1685.23	600	75.53113
6	1690.25	600	75.80955
6	1695.23	600	75.42033
6	1700.24	600	74.24274
6	1705.23	600	74.55469
6	1710.24	600	77.93871
6	1715.24	600	77.47578
6	1720.24	600	76.05769
6	1725.23	600	78.47958
6	1730.24	600	74.88329
6	1735.24	600	77.67882
6	1740.25	600	75.23089
6	1745.24	600	75.51077
6	1750.24	600	77.35384
6	1755.24	600	77.01881
6	1760.24	600	77.28455
6	1765.24	600	72.47493
6	1770.24	600	73.28875
6	1775.24	600	76.3774
6	1780.24	600	75.89935
6	1785.24	600	76.19908
6	1790.25	600	77.8322
6	1795.25	600	77.29739
6	1800.25	600	77.07529
6	1805.25	600	76.31856
6	1810.25	600	75.91733
6	1815.25	600	77.26302
6	1820.25	600	77.49768
6	1825.25	600	77.90116
6	1830.25	600	78.02607
6	1835.25	600	78.30463
6	1840.25	600	77.33807
6	1845.25	600	75.99399
6	1850.25	600	76.65649
6	1855.25	600	75.91213
6	1860.25	600	76.50888
6	1865.26	600	77.26303
6	1870.25	600	75.10583
6	1875.26	600	76.86311
6	1880.25	600	77.55726
6	1885.26	600	75.27063
6	1890.25	600	77.75097
6	1895.26	600	78.17007
6	1900.25	600	77.68227
6	1905.26	600	75.82745
6	1910.25	600	77.01659
6	1915.26	600	77.38173
6	1920.25	600	75.85831
6	1925.26	600	77.59155
6	1930.25	600	78.15372
6	1935.26	600	77.42564
6	1940.26	600	76.74046
6	1945.26	600	76.92834
6	1950.25	600	78.23286
6	1955.26	600	76.81605
6	1960.25	600	75.99031
6	1965.26	600	76.52827
6	1970.25	600	78.80812
6	1975.26	600	78.74203
6	1980.25	600	76.81551
6	1985.26	600	77.77895
6	1990.26	600	78.43922
6	1995.26	600	78.31344
6	2000.27	600	75.9243
6	0.44	800	47.70292
6	5.29	800	46.86604
6	10.3	800	47.18002
6	15.29	800	47.51183
6	20.3	800	47.50216
6	25.29	800	47.36031
6	30.3	800	47.80104
6	35.29	800	47.55834
6	40.3	800	47.92189
6	45.3	800	47.46845
6	50.3	800	47.88225
6	55.3	800	48.21928
6	60.3	800	47.62938
6	65.3	800	48.08825
6	70.3	800	48.35875
6	75.3	800	47.40233
6	80.3	800	48.08184
6	85.3	800	48.93673
6	90.3	800	48.13155
6	95.3	800	48.60384
6	100.3	800	47.82568
6	105.3	800	49.05469
6	110.31	800	48.32605
6	115.3	800	48.35421
6	120.31	800	48.5428
6	125.3	800	48.66169
6	130.31	800	48.26577
6	135.3	800	48.49564
6	140.31	800	49.39369
6	145.31	800	49.31858
6	150.31	800	49.00877
6	155.31	800	48.72939
6	160.31	800	49.24242
6	165.31	800	49.86465
6	170.31	800	48.91951
6	175.32	800	49.95331
6	180.31	800	49.74546
6	185.32	800	49.91111
6	190.31	800	49.87305
6	195.32	800	49.79823
6	200.31	800	50.72444
6	205.32	800	49.13179
6	210.31	800	49.97869
6	215.32	800	50.58324
6	220.31	800	50.14064
6	225.32	800	49.63389
6	230.31	800	50.35719
6	235.32	800	50.01387
6	240.31	800	48.54159
6	245.32	800	50.45257
6	250.31	800	49.66101
