particle,repetition,dist_mm,dist_perc,C0,rpm,time,trans
NC7000,1,117.4781,50,80,2000,759.97,86.71742
NC7000,1,117.4781,50,80,2000,764.96,86.75365
NC7000,1,117.4781,50,80,2000,769.97,87.06869
NC7000,1,117.4781,50,80,2000,774.96,87.11966
NC7000,1,117.4781,50,80,2000,779.97,86.91241
NC7000,1,117.4781,50,80,2000,784.96,86.99293
NC7000,1,117.4781,50,80,2000,789.97,86.83273
NC7000,1,117.4781,50,80,2000,794.96,86.75846
NC7000,1,117.4781,50,80,2000,799.97,86.69687
NC7000,1,117.4781,50,80,2000,804.96,86.6776
NC7000,1,117.4781,50,80,2000,809.97,86.93256
NC7000,1,117.4781,50,80,2000,814.96,86.75327
NC7000,1,117.4781,50,80,2000,819.97,86.89609
NC7000,1,117.4781,50,80,2000,824.96,86.44984
NC7000,1,117.4781,50,80,2000,829.97,86.73228
NC7000,1,117.4781,50,80,2000,834.96,86.99441
NC7000,1,117.4781,50,80,2000,839.97,87.02441
NC7000,1,117.4781,50,80,2000,844.96,86.89399
NC7000,1,117.4781,50,80,2000,849.97,87.28246
NC7000,1,117.4781,50,80,2000,854.96,87.41989
NC7000,1,117.4781,50,80,2000,859.97,87.69092
NC7000,1,117.4781,50,80,2000,864.96,87.5126
NC7000,1,117.4781,50,80,2000,869.97,87.28875
NC7000,1,117.4781,50,80,2000,874.96,87.15956
NC7000,1,117.4781,50,80,2000,879.97,87.40214
NC7000,1,117.4781,50,80,2000,884.96,87.64581
NC7000,1,117.4781,50,80,2000,889.97,87.55436
NC7000,1,117.4781,50,80,2000,894.96,87.40784
NC7000,1,117.4781,50,80,2000,899.97,87.43353
NC7000,1,117.4781,50,80,2000,904.96,87.53452
NC7000,1,117.4781,50,80,2000,909.97,87.80721
NC7000,1,117.4781,50,80,2000,914.96,87.52979
NC7000,1,117.4781,50,80,2000,919.97,87.59555
NC7000,1,117.4781,50,80,2000,924.96,87.66901
NC7000,1,117.4781,50,80,2000,929.97,87.12364
NC7000,1,117.4781,50,80,2000,934.97,87.11154
NC7000,1,117.4781,50,80,2000,939.97,87.37444
NC7000,1,117.4781,50,80,2000,944.98,87.4534
NC7000,1,117.4781,50,80,2000,949.97,87.55849
NC7000,1,117.4781,50,80,2000,954.98,87.67775
NC7000,1,117.4781,50,80,2000,959.97,87.2942
NC7000,1,117.4781,50,80,2000,964.98,87.66926
NC7000,1,117.4781,50,80,2000,969.97,87.76011
NC7000,1,117.4781,50,80,2000,974.98,87.39375
NC7000,1,117.4781,50,80,2000,979.97,87.82691
NC7000,1,117.4781,50,80,2000,984.98,87.6352
NC7000,1,117.4781,50,80,2000,989.97,87.81443
NC7000,1,117.4781,50,80,2000,994.98,87.97451
NC7000,1,117.4781,50,80,2000,999.98,87.8876
NC7000,1,117.4781,50,80,2300,0.46,0.1454025
NC7000,1,117.4781,50,80,2300,5,0.3580406
NC7000,1,117.4781,50,80,2300,10.01,8.29169
NC7000,1,117.4781,50,80,2300,15,25.0008
NC7000,1,117.4781,50,80,2300,20.01,32.32792
NC7000,1,117.4781,50,80,2300,25,38.84961
NC7000,1,117.4781,50,80,2300,30.01,41.43603
NC7000,1,117.4781,50,80,2300,35,47.76844
NC7000,1,117.4781,50,80,2300,40.01,50.76066
NC7000,1,117.4781,50,80,2300,45,53.95556
NC7000,1,117.4781,50,80,2300,50.01,51.70749
NC7000,1,117.4781,50,80,2300,55,57.49006
NC7000,1,117.4781,50,80,2300,60.01,58.47692
NC7000,1,117.4781,50,80,2300,65.02,55.12583
NC7000,1,117.4781,50,80,2300,70.01,59.7268
NC7000,1,117.4781,50,80,2300,75.02,57.92993
NC7000,1,117.4781,50,80,2300,80.01,61.88974
NC7000,1,117.4781,50,80,2300,85.02,59.74215
NC7000,1,117.4781,50,80,2300,90.01,62.1018
NC7000,1,117.4781,50,80,2300,95.02,61.98167
NC7000,1,117.4781,50,80,2300,100.01,63.55142
NC7000,1,117.4781,50,80,2300,105.02,62.449
NC7000,1,117.4781,50,80,2300,110.01,64.70699
NC7000,1,117.4781,50,80,2300,115.02,66.1208
NC7000,1,117.4781,50,80,2300,120.01,65.28115
NC7000,1,117.4781,50,80,2300,125.02,65.07526
NC7000,1,117.4781,50,80,2300,130.01,67.43949
NC7000,1,117.4781,50,80,2300,135.02,66.08243
NC7000,1,117.4781,50,80,2300,140.01,66.08479
NC7000,1,117.4781,50,80,2300,145.02,69.16261
NC7000,1,117.4781,50,80,2300,150.01,68.7916
NC7000,1,117.4781,50,80,2300,155.02,69.73946
NC7000,1,117.4781,50,80,2300,160.01,69.78459
NC7000,1,117.4781,50,80,2300,165.02,71.18185
NC7000,1,117.4781,50,80,2300,170.01,70.84561
NC7000,1,117.4781,50,80,2300,175.02,73.2334
NC7000,1,117.4781,50,80,2300,180.01,72.3186
NC7000,1,117.4781,50,80,2300,185.02,73.34048
NC7000,1,117.4781,50,80,2300,190.01,72.23276
NC7000,1,117.4781,50,80,2300,195.02,73.13192
NC7000,1,117.4781,50,80,2300,200.01,73.77119
NC7000,1,117.4781,50,80,2300,205.02,74.10275
NC7000,1,117.4781,50,80,2300,210.01,74.18826
NC7000,1,117.4781,50,80,2300,215.02,74.05941
NC7000,1,117.4781,50,80,2300,220.01,73.35658
NC7000,1,117.4781,50,80,2300,225.02,77.10528
NC7000,1,117.4781,50,80,2300,230.01,78.48114
NC7000,1,117.4781,50,80,2300,235.02,77.33025
NC7000,1,117.4781,50,80,2300,240.01,77.89023
NC7000,1,117.4781,50,80,2300,245.02,77.35535
NC7000,1,117.4781,50,80,2300,250.01,77.74956
NC7000,1,117.4781,50,80,2300,255.02,77.66819
NC7000,1,117.4781,50,80,2300,260.03,77.6715
NC7000,1,117.4781,50,80,2300,265.02,79.52834
NC7000,1,117.4781,50,80,2300,270.03,78.37888
NC7000,1,117.4781,50,80,2300,275.02,78.11549
NC7000,1,117.4781,50,80,2300,280.03,78.84132
NC7000,1,117.4781,50,80,2300,285.02,78.30021
NC7000,1,117.4781,50,80,2300,290.03,79.19408
NC7000,1,117.4781,50,80,2300,295.02,79.41724
NC7000,1,117.4781,50,80,2300,300.03,79.5428
NC7000,1,117.4781,50,80,2300,305.02,78.80689
NC7000,1,117.4781,50,80,2300,310.03,79.67978
NC7000,1,117.4781,50,80,2300,315.03,79.49213
NC7000,1,117.4781,50,80,2300,320.03,80.06986
NC7000,1,117.4781,50,80,2300,325.03,80.01334
NC7000,1,117.4781,50,80,2300,330.03,79.31071
NC7000,1,117.4781,50,80,2300,335.02,80.1991
NC7000,1,117.4781,50,80,2300,340.03,80.27046
NC7000,1,117.4781,50,80,2300,345.03,80.09798
NC7000,1,117.4781,50,80,2300,350.03,80.07877
NC7000,1,117.4781,50,80,2300,355.03,80.14529
NC7000,1,117.4781,50,80,2300,360.03,81.06559
NC7000,1,117.4781,50,80,2300,365.03,81.24075
NC7000,1,117.4781,50,80,2300,370.03,81.21285
NC7000,1,117.4781,50,80,2300,375.03,81.90422
NC7000,1,117.4781,50,80,2300,380.03,82.4355
NC7000,1,117.4781,50,80,2300,385.03,82.80522
NC7000,1,117.4781,50,80,2300,390.03,83.22015
NC7000,1,117.4781,50,80,2300,395.03,82.77341
NC7000,1,117.4781,50,80,2300,400.04,80.97392
NC7000,1,117.4781,50,80,2300,405.03,81.79115
NC7000,1,117.4781,50,80,2300,410.04,81.07477
NC7000,1,117.4781,50,80,2300,415.03,81.39374
NC7000,1,117.4781,50,80,2300,420.04,81.63847
NC7000,1,117.4781,50,80,2300,425.03,82.00563
NC7000,1,117.4781,50,80,2300,430.04,82.03098
NC7000,1,117.4781,50,80,2300,435.03,82.13255
NC7000,1,117.4781,50,80,2300,440.04,81.52788
NC7000,1,117.4781,50,80,2300,445.03,81.7893
NC7000,1,117.4781,50,80,2300,450.04,82.55685
NC7000,1,117.4781,50,80,2300,455.03,82.1366
NC7000,1,117.4781,50,80,2300,460.04,82.41904
NC7000,1,117.4781,50,80,2300,465.05,82.15545
NC7000,1,117.4781,50,80,2300,470.04,82.62353
NC7000,1,117.4781,50,80,2300,475.05,82.38017
NC7000,1,117.4781,50,80,2300,480.04,82.32726
NC7000,1,117.4781,50,80,2300,485.05,82.6519
NC7000,1,117.4781,50,80,2300,490.04,83.24835
NC7000,1,117.4781,50,80,2300,495.05,82.91839
NC7000,1,117.4781,50,80,2300,500.04,83.01371
NC7000,1,117.4781,50,80,2300,505.05,82.78964
NC7000,1,117.4781,50,80,2300,510.04,82.65052
NC7000,1,117.4781,50,80,2300,515.05,83.12278
NC7000,1,117.4781,50,80,2300,520.04,83.2888
NC7000,1,117.4781,50,80,2300,525.05,83.48887
NC7000,1,117.4781,50,80,2300,530.04,83.37405
NC7000,1,117.4781,50,80,2300,535.05,83.34436
NC7000,1,117.4781,50,80,2300,540.04,83.12809
NC7000,1,117.4781,50,80,2300,545.05,83.61015
NC7000,1,117.4781,50,80,2300,550.04,83.53648
NC7000,1,117.4781,50,80,2300,555.05,83.40261
NC7000,1,117.4781,50,80,2300,560.04,83.98332
NC7000,1,117.4781,50,80,2300,565.05,83.67094
NC7000,1,117.4781,50,80,2300,570.04,83.42748
NC7000,1,117.4781,50,80,2300,575.05,83.96633
NC7000,1,117.4781,50,80,2300,580.04,83.83284
NC7000,1,117.4781,50,80,2300,585.05,83.8881
NC7000,1,117.4781,50,80,2300,590.04,83.68237
NC7000,1,117.4781,50,80,2300,595.05,84.09313
NC7000,1,117.4781,50,80,2300,600.04,84.29012
NC7000,1,117.4781,50,80,2300,605.05,83.78009
NC7000,1,117.4781,50,80,2300,610.04,83.79352
NC7000,1,117.4781,50,80,2300,615.05,84.32264
NC7000,1,117.4781,50,80,2300,620.04,84.23958
NC7000,1,117.4781,50,80,2300,625.05,83.78979
NC7000,1,117.4781,50,80,2300,630.04,84.00545
NC7000,1,117.4781,50,80,2300,635.05,84.11747
NC7000,1,117.4781,50,80,2300,640.04,84.52297
NC7000,1,117.4781,50,80,2300,645.05,84.42941
NC7000,1,117.4781,50,80,2300,650.04,84.47932
NC7000,1,117.4781,50,80,2300,655.05,84.30579
NC7000,1,117.4781,50,80,2300,660.04,84.45197
NC7000,1,117.4781,50,80,2300,665.05,84.25085
NC7000,1,117.4781,50,80,2300,670.06,84.37005
NC7000,1,117.4781,50,80,2300,675.05,84.59805
NC7000,1,117.4781,50,80,2300,680.06,84.69119
NC7000,1,117.4781,50,80,2300,685.05,84.88507
NC7000,1,117.4781,50,80,2300,690.06,84.69107
NC7000,1,117.4781,50,80,2300,695.05,84.38205
NC7000,1,117.4781,50,80,2300,700.06,84.56066
NC7000,1,117.4781,50,80,2300,705.05,84.67577
NC7000,1,117.4781,50,80,2300,710.06,84.6768
NC7000,1,117.4781,50,80,2300,715.05,85.17722
NC7000,1,117.4781,50,80,2300,720.06,84.7449
NC7000,1,117.4781,50,80,2300,725.05,85.13463
NC7000,1,117.4781,50,80,2300,730.06,84.91638
NC7000,1,117.4781,50,80,2300,735.05,84.93278
NC7000,1,117.4781,50,80,2300,740.06,84.97959
NC7000,1,117.4781,50,80,2300,745.05,85.22926
NC7000,1,117.4781,50,80,2300,750.06,85.42413
NC7000,1,117.4781,50,80,2300,755.05,85.45858
NC7000,1,117.4781,50,80,2300,760.06,85.43295
NC7000,1,117.4781,50,80,2300,765.05,85.45622
NC7000,1,117.4781,50,80,2300,770.06,85.41595
NC7000,1,117.4781,50,80,2300,775.06,85.13823
NC7000,1,117.4781,50,80,2300,780.06,85.3401
NC7000,1,117.4781,50,80,2300,785.06,85.49074
NC7000,1,117.4781,50,80,2300,790.06,85.52122
NC7000,1,117.4781,50,80,2300,795.06,85.59528
NC7000,1,117.4781,50,80,2300,800.06,85.43368
NC7000,1,117.4781,50,80,2300,805.06,85.4078
NC7000,1,117.4781,50,80,2300,810.06,84.79853
NC7000,1,117.4781,50,80,2300,815.06,85.25067
NC7000,1,117.4781,50,80,2300,820.06,85.68816
NC7000,1,117.4781,50,80,2300,825.06,85.35065
NC7000,1,117.4781,50,80,2300,830.07,85.95148
NC7000,1,117.4781,50,80,2300,835.06,85.49055
NC7000,1,117.4781,50,80,2300,840.07,85.76657
NC7000,1,117.4781,50,80,2300,845.06,85.64425
NC7000,1,117.4781,50,80,2300,850.06,85.67454
NC7000,1,117.4781,50,80,2300,855.06,85.39127
NC7000,1,117.4781,50,80,2300,860.07,85.89719
NC7000,1,117.4781,50,80,2300,865.06,85.93047
NC7000,1,117.4781,50,80,2300,870.07,86.12497
NC7000,1,117.4781,50,80,2300,875.08,86.11678
NC7000,1,117.4781,50,80,2300,880.07,86.04738
NC7000,1,117.4781,50,80,2300,885.07,86.02969
NC7000,1,117.4781,50,80,2300,890.07,86.10081
NC7000,1,117.4781,50,80,2300,895.07,86.03206
NC7000,1,117.4781,50,80,2300,900.07,86.20092
NC7000,1,117.4781,50,80,2300,905.08,86.2682
NC7000,1,117.4781,50,80,2300,910.07,86.06358
NC7000,1,117.4781,50,80,2300,915.07,85.64398
NC7000,1,117.4781,50,80,2300,920.07,85.72832
NC7000,1,117.4781,50,80,2300,925.08,85.66495
NC7000,1,117.4781,50,80,2300,930.07,85.78489
NC7000,1,117.4781,50,80,2300,935.08,86.03212
NC7000,1,117.4781,50,80,2300,940.07,86.12646
NC7000,1,117.4781,50,80,2300,945.08,85.9047
NC7000,1,117.4781,50,80,2300,950.07,86.26688
NC7000,1,117.4781,50,80,2300,955.08,86.02271
NC7000,1,117.4781,50,80,2300,960.07,86.55803
NC7000,1,117.4781,50,80,2300,965.08,86.19671
NC7000,1,117.4781,50,80,2300,970.07,85.95276
NC7000,1,117.4781,50,80,2300,975.08,86.01107
NC7000,1,117.4781,50,80,2300,980.07,86.39418
NC7000,1,117.4781,50,80,2300,985.08,86.3727
NC7000,1,117.4781,50,80,2300,990.07,86.55421
NC7000,1,117.4781,50,80,2300,995.08,86.6397
NC7000,1,117.4781,50,80,2300,1000.07,86.49056
NC7000,1,117.4781,50,80,2700,0.45,0.2016532
NC7000,1,117.4781,50,80,2700,5.1,0.2047222
NC7000,1,117.4781,50,80,2700,10.1,12.36278
NC7000,1,117.4781,50,80,2700,15.09,22.37799
NC7000,1,117.4781,50,80,2700,20.1,26.98806
NC7000,1,117.4781,50,80,2700,25.1,33.60062
NC7000,1,117.4781,50,80,2700,30.1,39.27308
NC7000,1,117.4781,50,80,2700,35.09,43.86955
NC7000,1,117.4781,50,80,2700,40.1,48.21884
NC7000,1,117.4781,50,80,2700,45.1,51.14766
NC7000,1,117.4781,50,80,2700,50.1,52.86208
NC7000,1,117.4781,50,80,2700,55.1,54.66363
NC7000,1,117.4781,50,80,2700,60.1,56.38942
NC7000,1,117.4781,50,80,2700,65.1,59.47831
NC7000,1,117.4781,50,80,2700,70.1,60.26386
NC7000,1,117.4781,50,80,2700,75.1,60.32928
NC7000,1,117.4781,50,80,2700,80.1,62.93796
NC7000,1,117.4781,50,80,2700,85.1,63.51601
NC7000,1,117.4781,50,80,2700,90.1,64.42093
NC7000,1,117.4781,50,80,2700,95.1,65.3791
NC7000,1,117.4781,50,80,2700,100.1,65.91771
NC7000,1,117.4781,50,80,2700,105.1,66.25644
NC7000,1,117.4781,50,80,2700,110.1,68.32195
NC7000,1,117.4781,50,80,2700,115.1,67.75648
NC7000,1,117.4781,50,80,2700,120.11,68.93658
NC7000,1,117.4781,50,80,2700,125.1,68.72596
NC7000,1,117.4781,50,80,2700,130.11,69.70303
NC7000,1,117.4781,50,80,2700,135.1,69.85975
NC7000,1,117.4781,50,80,2700,140.1,70.85131
NC7000,1,117.4781,50,80,2700,145.1,71.17143
NC7000,1,117.4781,50,80,2700,150.11,71.48183
NC7000,1,117.4781,50,80,2700,155.1,71.44479
NC7000,1,117.4781,50,80,2700,160.11,71.91511
NC7000,1,117.4781,50,80,2700,165.1,71.57005
NC7000,1,117.4781,50,80,2700,170.11,72.67742
NC7000,1,117.4781,50,80,2700,175.1,72.61886
NC7000,1,117.4781,50,80,2700,180.11,72.44332
NC7000,1,117.4781,50,80,2700,185.1,72.71393
NC7000,1,117.4781,50,80,2700,190.11,72.76096
NC7000,1,117.4781,50,80,2700,195.1,72.59254
NC7000,1,117.4781,50,80,2700,200.11,73.59106
NC7000,1,117.4781,50,80,2700,205.12,73.05163
NC7000,1,117.4781,50,80,2700,210.11,73.36217
NC7000,1,117.4781,50,80,2700,215.12,73.09852
NC7000,1,117.4781,50,80,2700,220.11,74.38834
NC7000,1,117.4781,50,80,2700,225.12,74.14185
NC7000,1,117.4781,50,80,2700,230.11,73.49171
NC7000,1,117.4781,50,80,2700,235.12,73.28409
NC7000,1,117.4781,50,80,2700,240.11,73.26539
NC7000,1,117.4781,50,80,2700,245.12,72.45947
NC7000,1,117.4781,50,80,2700,250.11,73.37083
NC7000,1,117.4781,50,80,2700,255.12,74.05334
NC7000,1,117.4781,50,80,2700,260.11,74.57871
NC7000,1,117.4781,50,80,2700,265.12,74.27849
NC7000,1,117.4781,50,80,2700,270.11,74.14309
NC7000,1,117.4781,50,80,2700,275.12,74.63448
NC7000,1,117.4781,50,80,2700,280.11,74.82838
NC7000,1,117.4781,50,80,2700,285.12,74.75387
NC7000,1,117.4781,50,80,2700,290.11,74.41541
NC7000,1,117.4781,50,80,2700,295.12,74.31698
NC7000,1,117.4781,50,80,2700,300.11,75.07875
NC7000,1,117.4781,50,80,2700,305.12,75.00617
NC7000,1,117.4781,50,80,2700,310.11,74.99026
NC7000,1,117.4781,50,80,2700,315.12,75.11257
NC7000,1,117.4781,50,80,2700,320.11,75.77837
NC7000,1,117.4781,50,80,2700,325.12,75.94121
NC7000,1,117.4781,50,80,2700,330.11,75.87335
NC7000,1,117.4781,50,80,2700,335.12,76.25698
NC7000,1,117.4781,50,80,2700,340.11,76.62879
NC7000,1,117.4781,50,80,2700,345.12,76.34164
NC7000,1,117.4781,50,80,2700,350.11,76.31651
NC7000,1,117.4781,50,80,2700,355.12,76.09715
NC7000,1,117.4781,50,80,2700,360.11,76.11917
NC7000,1,117.4781,50,80,2700,365.12,76.59779
NC7000,1,117.4781,50,80,2700,370.11,76.57874
NC7000,1,117.4781,50,80,2700,375.12,76.5657
NC7000,1,117.4781,50,80,2700,380.11,77.13518
NC7000,1,117.4781,50,80,2700,385.12,76.64747
NC7000,1,117.4781,50,80,2700,390.11,76.25406
NC7000,1,117.4781,50,80,2700,395.12,76.63243
NC7000,1,117.4781,50,80,2700,400.11,77.22903
NC7000,1,117.4781,50,80,2700,405.12,77.15092
NC7000,1,117.4781,50,80,2700,410.13,77.68525
NC7000,1,117.4781,50,80,2700,415.12,78.16648
NC7000,1,117.4781,50,80,2700,420.13,78.11971
NC7000,1,117.4781,50,80,2700,425.12,77.32242
NC7000,1,117.4781,50,80,2700,430.13,77.48211
NC7000,1,117.4781,50,80,2700,435.12,77.67588
NC7000,1,117.4781,50,80,2700,440.13,78.26981
NC7000,1,117.4781,50,80,2700,445.12,77.82578
NC7000,1,117.4781,50,80,2700,450.13,78.40764
NC7000,1,117.4781,50,80,2700,455.12,78.25748
NC7000,1,117.4781,50,80,2700,460.13,78.16976
NC7000,1,117.4781,50,80,2700,465.12,78.56725
NC7000,1,117.4781,50,80,2700,470.13,78.58871
NC7000,1,117.4781,50,80,2700,475.12,78.29155
NC7000,1,117.4781,50,80,2700,480.13,78.25719
NC7000,1,117.4781,50,80,2700,485.12,78.31938
NC7000,1,117.4781,50,80,2700,490.13,78.21664
NC7000,1,117.4781,50,80,2700,495.13,78.41355
NC7000,1,117.4781,50,80,2700,500.13,78.47022
NC7000,1,117.4781,50,80,2700,505.13,78.75034
NC7000,1,117.4781,50,80,2700,510.13,78.46349
NC7000,1,117.4781,50,80,2700,515.13,78.58523
NC7000,1,117.4781,50,80,2700,520.13,78.30414
NC7000,1,117.4781,50,80,2700,525.13,78.57283
NC7000,1,117.4781,50,80,2700,530.14,78.56945
NC7000,1,117.4781,50,80,2700,535.13,78.8701
NC7000,1,117.4781,50,80,2700,540.13,78.83868
NC7000,1,117.4781,50,80,2700,545.13,79.17946
NC7000,1,117.4781,50,80,2700,550.14,79.04511
NC7000,1,117.4781,50,80,2700,555.13,79.23296
NC7000,1,117.4781,50,80,2700,560.13,78.98177
NC7000,1,117.4781,50,80,2700,565.13,78.90385
NC7000,1,117.4781,50,80,2700,570.14,79.32613
NC7000,1,117.4781,50,80,2700,575.13,79.51675
NC7000,1,117.4781,50,80,2700,580.13,79.09412
NC7000,1,117.4781,50,80,2700,585.13,79.48544
NC7000,1,117.4781,50,80,2700,590.14,79.59509
NC7000,1,117.4781,50,80,2700,595.13,79.7133
NC7000,1,117.4781,50,80,2700,600.14,79.67842
NC7000,1,117.4781,50,80,2700,605.14,79.62663
NC7000,1,117.4781,50,80,2700,610.14,79.64172
NC7000,1,117.4781,50,80,2700,615.14,79.71684
NC7000,1,117.4781,50,80,2700,620.14,79.87335
NC7000,1,117.4781,50,80,2700,625.15,79.72729
NC7000,1,117.4781,50,80,2700,630.14,79.76006
NC7000,1,117.4781,50,80,2700,635.14,80.10462
NC7000,1,117.4781,50,80,2700,640.14,79.88885
NC7000,1,117.4781,50,80,2700,645.15,79.88256
NC7000,1,117.4781,50,80,2700,650.14,80.0383
NC7000,1,117.4781,50,80,2700,655.15,79.82628
NC7000,1,117.4781,50,80,2700,660.14,79.94135
NC7000,1,117.4781,50,80,2700,665.15,80.10416
NC7000,1,117.4781,50,80,2700,670.14,80.29897
NC7000,1,117.4781,50,80,2700,675.15,80.25058
NC7000,1,117.4781,50,80,2700,680.14,79.9856
NC7000,1,117.4781,50,80,2700,685.15,80.37798
NC7000,1,117.4781,50,80,2700,690.14,80.38938
NC7000,1,117.4781,50,80,2700,695.15,80.60339
NC7000,1,117.4781,50,80,2700,700.14,80.84476
NC7000,1,117.4781,50,80,2700,705.15,80.97906
NC7000,1,117.4781,50,80,2700,710.14,80.4819
NC7000,1,117.4781,50,80,2700,715.15,80.54272
NC7000,1,117.4781,50,80,2700,720.14,80.54531
NC7000,1,117.4781,50,80,2700,725.15,80.08009
NC7000,1,117.4781,50,80,2700,730.14,80.78067
NC7000,1,117.4781,50,80,2700,735.15,80.5827
NC7000,1,117.4781,50,80,2700,740.14,80.85987
NC7000,1,117.4781,50,80,2700,745.15,80.9296
NC7000,1,117.4781,50,80,2700,750.14,80.75166
NC7000,1,117.4781,50,80,2700,755.15,80.83893
NC7000,1,117.4781,50,80,2700,760.14,80.36754
NC7000,1,117.4781,50,80,2700,765.15,80.43977
NC7000,1,117.4781,50,80,2700,770.14,80.76644
NC7000,1,117.4781,50,80,2700,775.15,80.82682
NC7000,1,117.4781,50,80,2700,780.14,80.84242
NC7000,1,117.4781,50,80,2700,785.15,81.48994
NC7000,1,117.4781,50,80,2700,790.14,81.5187
NC7000,1,117.4781,50,80,2700,795.15,81.18403
NC7000,1,117.4781,50,80,2700,800.14,81.16307
NC7000,1,117.4781,50,80,2700,805.15,80.96162
NC7000,1,117.4781,50,80,2700,810.16,81.06794
NC7000,1,117.4781,50,80,2700,815.15,81.41236
NC7000,1,117.4781,50,80,2700,820.16,81.47191
NC7000,1,117.4781,50,80,2700,825.15,81.48557
NC7000,1,117.4781,50,80,2700,830.16,81.51531
NC7000,1,117.4781,50,80,2700,835.15,81.48147
NC7000,1,117.4781,50,80,2700,840.16,81.38557
NC7000,1,117.4781,50,80,2700,845.15,80.97955
NC7000,1,117.4781,50,80,2700,850.16,81.35133
NC7000,1,117.4781,50,80,2700,855.15,81.22842
NC7000,1,117.4781,50,80,2700,860.16,81.5853
NC7000,1,117.4781,50,80,2700,865.15,81.30745
NC7000,1,117.4781,50,80,2700,870.16,81.35085
NC7000,1,117.4781,50,80,2700,875.15,81.29832
NC7000,1,117.4781,50,80,2700,880.16,81.3094
NC7000,1,117.4781,50,80,2700,885.15,81.00344
NC7000,1,117.4781,50,80,2700,890.16,81.2294
NC7000,1,117.4781,50,80,2700,895.15,81.6143
NC7000,1,117.4781,50,80,2700,900.16,81.7262
NC7000,1,117.4781,50,80,2700,905.16,81.83519
NC7000,1,117.4781,50,80,2700,910.16,81.60394
NC7000,1,117.4781,50,80,2700,915.15,81.71703
NC7000,1,117.4781,50,80,2700,920.16,81.17422
NC7000,1,117.4781,50,80,2700,925.15,81.49966
NC7000,1,117.4781,50,80,2700,930.16,81.71459
NC7000,1,117.4781,50,80,2700,935.16,81.81454
NC7000,1,117.4781,50,80,2700,940.16,81.85432
NC7000,1,117.4781,50,80,2700,945.16,81.91405
NC7000,1,117.4781,50,80,2700,950.16,82.00507
NC7000,1,117.4781,50,80,2700,955.16,81.55881
NC7000,1,117.4781,50,80,2700,960.16,82.02914
NC7000,1,117.4781,50,80,2700,965.16,81.85711
NC7000,1,117.4781,50,80,2700,970.16,81.85554
NC7000,1,117.4781,50,80,2700,975.16,81.84473
NC7000,1,117.4781,50,80,2700,980.16,81.88064
NC7000,1,117.4781,50,80,2700,985.16,82.10257
NC7000,1,117.4781,50,80,2700,990.16,81.83036
NC7000,1,117.4781,50,80,2700,995.16,81.8701
NC7000,1,117.4781,50,80,2700,1000.17,81.81257
P25,1,117.4781,50,5,900,1.08,82.98978
P25,1,117.4781,50,5,900,6.04,82.67163
P25,1,117.4781,50,5,900,11.05,82.47037
P25,1,117.4781,50,5,900,16.04,82.96288
P25,1,117.4781,50,5,900,21.05,83.24616
P25,1,117.4781,50,5,900,26.04,83.11124
P25,1,117.4781,50,5,900,31.05,83.34169
P25,1,117.4781,50,5,900,36.04,83.27631
P25,1,117.4781,50,5,900,41.05,83.37213
P25,1,117.4781,50,5,900,46.04,83.15969
P25,1,117.4781,50,5,900,51.05,83.30927
P25,1,117.4781,50,5,900,56.04,83.26812
P25,1,117.4781,50,5,900,61.05,83.35358
P25,1,117.4781,50,5,900,66.04,83.79752
P25,1,117.4781,50,5,900,71.05,83.7774
P25,1,117.4781,50,5,900,76.04,83.72656
P25,1,117.4781,50,5,900,81.05,84.11535
P25,1,117.4781,50,5,900,86.04,83.94862
P25,1,117.4781,50,5,900,91.05,84.09008
P25,1,117.4781,50,5,900,96.04,84.00494
P25,1,117.4781,50,5,900,101.05,84.44658
P25,1,117.4781,50,5,900,106.04,84.34818
P25,1,117.4781,50,5,900,111.05,84.45294
P25,1,117.4781,50,5,900,116.04,84.48518
P25,1,117.4781,50,5,900,121.05,84.27591
P25,1,117.4781,50,5,900,126.04,84.62151
P25,1,117.4781,50,5,900,131.05,84.74223
P25,1,117.4781,50,5,900,136.04,84.68071
P25,1,117.4781,50,5,900,141.05,84.76086
P25,1,117.4781,50,5,900,146.04,85.0184
P25,1,117.4781,50,5,900,151.05,84.7091
P25,1,117.4781,50,5,900,156.04,84.92861
P25,1,117.4781,50,5,900,161.05,84.90218
P25,1,117.4781,50,5,900,166.04,84.8502
P25,1,117.4781,50,5,900,171.05,84.90018
P25,1,117.4781,50,5,900,176.04,85.10815
P25,1,117.4781,50,5,900,181.05,85.16587
P25,1,117.4781,50,5,900,186.06,85.39645
P25,1,117.4781,50,5,900,191.05,85.39976
P25,1,117.4781,50,5,900,196.06,85.23118
P25,1,117.4781,50,5,900,201.05,85.19716
P25,1,117.4781,50,5,900,206.06,85.15851
P25,1,117.4781,50,5,900,211.05,85.39872
P25,1,117.4781,50,5,900,216.06,85.42339
P25,1,117.4781,50,5,900,221.05,85.51154
P25,1,117.4781,50,5,900,226.06,85.7573
P25,1,117.4781,50,5,900,231.05,85.84467
P25,1,117.4781,50,5,900,236.06,85.95081
P25,1,117.4781,50,5,900,241.05,85.80068
P25,1,117.4781,50,5,900,246.06,86.12415
P25,1,117.4781,50,5,900,251.05,86.26093
P25,1,117.4781,50,5,900,256.06,86.33749
P25,1,117.4781,50,5,900,261.05,86.26185
