C0	time	rpm	trans
20	1109.95	1000	82.01734
20	1119.91	1000	81.48937
20	1129.92	1000	80.92973
20	1139.9	1000	81.4503
20	1149.91	1000	82.46849
20	1159.89	1000	82.30697
20	1169.86	1000	82.88464
20	1179.88	1000	82.86916
20	1189.87	1000	83.36585
20	1199.85	1000	83.64026
20	1209.85	1000	83.44267
20	1219.84	1000	83.33251
20	1229.82	1000	84.10342
20	1239.82	1000	84.01991
20	1250	1000	82.90816
20	1260.01	1000	82.32353
20	1270.02	1000	82.4892
20	1280.02	1000	82.92855
20	1289.98	1000	81.91933
20	1299.97	1000	82.81184
20	1309.95	1000	82.96811
20	1319.97	1000	82.49728
20	1329.94	1000	83.96008
20	1339.91	1000	82.98943
20	1349.91	1000	83.36091
20	1359.93	1000	82.77171
20	1369.89	1000	83.47211
20	1379.88	1000	83.38108
20	1389.86	1000	83.82652
20	1399.86	1000	83.63656
20	1410.03	1000	83.88882
20	1420.01	1000	84.28486
20	1430.01	1000	84.50954
20	1439.99	1000	84.21932
20	1449.97	1000	83.8345
20	1459.95	1000	84.35599
20	1469.97	1000	84.29417
20	1479.92	1000	84.37471
20	1489.94	1000	84.32816
20	1499.91	1000	84.85736
20	1509.9	1000	85.3582
20	1519.89	1000	85.02775
20	1529.87	1000	84.68555
20	1539.86	1000	84.17001
20	1550.04	1000	84.18873
20	1560.04	1000	83.84155
20	1570.03	1000	83.4758
20	1580.02	1000	84.13677
20	1589.99	1000	84.45705
20	1599.98	1000	83.03718
20	1609.98	1000	84.32778
20	1619.96	1000	84.44742
20	1629.95	1000	85.23223
20	1639.94	1000	84.62647
20	1649.98	1000	85.32469
20	1659.88	1000	85.99464
20	1669.88	1000	85.77775
20	1679.87	1000	86.16976
20	1689.86	1000	85.81319
20	1699.86	1000	85.29534
20	1710.04	1000	85.24414
20	1720.02	1000	85.0459
20	1730.01	1000	84.87812
20	1740.01	1000	84.96502
20	1749.98	1000	85.1416
20	1759.97	1000	86.07053
20	1769.95	1000	85.78393
20	1779.93	1000	85.48988
20	1789.95	1000	85.13688
20	1799.93	1000	85.59671
20	1809.91	1000	85.11171
20	1819.89	1000	85.34797
20	1829.92	1000	84.81422
20	1839.89	1000	85.65667
20	1849.87	1000	85.21571
20	1859.87	1000	85.05499
20	1869.86	1000	85.14797
20	1880.08	1000	85.48034
20	1890.03	1000	85.83116
20	1900.02	1000	84.90611
20	1910	1000	85.94661
20	1919.98	1000	85.85329
20	1929.99	1000	86.55526
20	1939.96	1000	86.8494
20	1949.95	1000	86.42979
20	1959.94	1000	86.14539
20	1969.93	1000	86.08475
20	1979.92	1000	86.17184
20	1989.92	1000	86.66593
20	1999.88	1000	85.2648
20	2010.06	1000	85.48109
20	2020.1	1000	84.94923
20	2030.06	1000	85.19483
20	2040.05	1000	85.45532
20	2050.03	1000	85.14698
20	2060.02	1000	85.89383
20	2069.99	1000	87.23432
20	2079.96	1000	87.52466
20	2089.98	1000	87.3984
20	2099.94	1000	87.64593
20	2109.95	1000	86.94447
20	2119.93	1000	86.88722
20	2129.92	1000	86.97145
20	2139.9	1000	87.48512
20	2150.09	1000	87.31534
20	2160.07	1000	86.85378
20	2170.07	1000	87.35357
20	2180.05	1000	86.15863
20	2190.03	1000	86.30154
20	2200.03	1000	86.17025
20	2210.04	1000	86.65653
20	2219.98	1000	86.81013
20	2229.97	1000	86.94998
20	2239.99	1000	87.77115
20	2249.97	1000	87.23907
20	2259.94	1000	87.44516
20	2269.95	1000	87.62797
20	2279.92	1000	87.32054
20	2289.94	1000	87.7143
20	2300.09	1000	87.77455
20	2310.09	1000	87.39736
20	2320.08	1000	86.75182
20	2330.08	1000	87.50187
20	2340.06	1000	86.65799
20	2350.06	1000	86.89711
20	2360.06	1000	87.12888
20	2370.05	1000	86.96059
20	2380.03	1000	87.57149
20	2390.03	1000	87.15263
20	2400.03	1000	87.23764
20	2410.02	1000	87.03626
20	2420.01	1000	87.1096
20	2429.99	1000	87.08375
20	2440.04	1000	86.99547
20	2449.97	1000	87.13544
20	2459.99	1000	87.38999
20	2469.96	1000	87.65612
20	2479.94	1000	87.37616
20	2489.97	1000	87.71611
20	2499.93	1000	87.28978
20	2509.932727	1000	87.01032
20	2519.923916	1000	87.78359
20	2529.915105	1000	86.5351
20	2539.906294	1000	86.35866
20	2549.897483	1000	86.82475
20	2559.888671	1000	87.42389
20	2569.87986	1000	87.70278
20	2579.871049	1000	87.94047
20	2589.862238	1000	87.5391
20	2599.853427	1000	87.58171
20	2609.844615	1000	87.79855
20	2619.835804	1000	87.86124
20	2629.826993	1000	87.92534
20	2639.818182	1000	87.20667
20	2649.809371	1000	87.18477
20	2659.800559	1000	86.92422
20	2669.791748	1000	86.98438
20	2679.782937	1000	87.04984
20	2689.774126	1000	86.9439
20	2699.765315	1000	87.3805
20	2709.756503	1000	87.89748
20	2719.747692	1000	87.88921
20	2729.738881	1000	88.35796
20	2739.73007	1000	88.6605
20	2749.721259	1000	88.57906
20	2759.712448	1000	88.31017
20	2769.703636	1000	87.98177
20	2779.694825	1000	87.75108
20	2789.686014	1000	87.58456
20	2799.677203	1000	88.20946
20	2809.668392	1000	87.42787
20	2819.65958	1000	88.02591
20	2829.650769	1000	88.00675
20	2839.641958	1000	88.13729
20	2849.633147	1000	88.12018
20	2859.624336	1000	88.29639
20	2869.615524	1000	88.2775
20	2879.606713	1000	88.51453
20	2889.597902	1000	88.71275
20	2899.589091	1000	88.52593
20	2909.58028	1000	88.6256
20	2919.571469	1000	88.83321
20	2929.562657	1000	88.57114
20	2939.553846	1000	88.01947
20	2949.545035	1000	88.02649
20	2959.536224	1000	88.30587
20	2969.527413	1000	88.61945
20	2979.518601	1000	87.84245
20	2989.50979	1000	88.53067
20	2999.500979	1000	88.32929
20	1.22	1200	22.26611
20	9.92	1200	21.12018
20	19.84	1200	26.43968
20	29.84	1200	29.14102
20	39.82	1200	33.11037
20	49.8	1200	35.00678
20	59.78	1200	33.76385
20	69.77	1200	37.38689
20	79.75	1200	40.48076
20	89.73	1200	39.21889
20	99.75	1200	46.95831
20	109.92	1200	45.50043
20	119.89	1200	48.98094
20	129.88	1200	49.79416
20	139.86	1200	52.26247
20	149.84	1200	57.19165
20	159.86	1200	55.46236
20	169.83	1200	53.60028
20	179.8	1200	58.63204
20	189.81	1200	59.61599
20	199.79	1200	61.38126
20	209.78	1200	63.74337
20	219.76	1200	63.84592
20	229.74	1200	66.34181
20	239.92	1200	65.34707
20	249.93	1200	64.92793
20	259.88	1200	66.19305
20	269.88	1200	68.23945
20	279.88	1200	67.63606
20	289.87	1200	69.0575
20	299.83	1200	70.75247
20	309.82	1200	71.61125
20	319.82	1200	72.14695
20	329.79	1200	72.33643
20	339.78	1200	72.71401
20	349.78	1200	73.45764
20	359.76	1200	74.9745
20	369.95	1200	74.52149
20	379.95	1200	74.73418
20	389.92	1200	75.61887
20	399.92	1200	73.80167
20	409.9	1200	73.98681
20	419.87	1200	74.19054
20	429.89	1200	74.4738
20	439.84	1200	74.92508
20	449.84	1200	76.73938
20	459.82	1200	76.09575
20	469.81	1200	76.5517
20	479.8	1200	77.59028
20	489.8	1200	77.32158
20	499.78	1200	76.08667
20	509.97	1200	75.38769
20	519.94	1200	76.4584
20	529.94	1200	77.25267
20	539.94	1200	76.5433
20	549.89	1200	77.52188
20	559.92	1200	78.56021
20	569.88	1200	78.21017
20	579.86	1200	78.08488
20	589.84	1200	78.75729
20	599.83	1200	78.98841
20	609.82	1200	79.26935
20	619.81	1200	79.1675
20	629.81	1200	79.31764
20	639.79	1200	78.77646
20	649.79	1200	79.10184
20	659.96	1200	79.16776
20	669.96	1200	80.45193
20	679.95	1200	79.69618
20	689.91	1200	79.31687
20	699.9	1200	79.82689
20	709.9	1200	79.76173
20	719.88	1200	78.42886
20	729.86	1200	78.67319
20	739.85	1200	79.55215
20	749.84	1200	80.18359
20	759.82	1200	79.75271
20	769.8	1200	80.09874
20	779.81	1200	80.45669
20	789.79	1200	81.12881
20	799.97	1200	81.0622
20	809.95	1200	81.38032
20	819.93	1200	80.33776
20	829.94	1200	80.85307
20	839.91	1200	80.45223
20	849.9	1200	81.83146
20	859.89	1200	81.88091
20	869.88	1200	81.90093
20	879.86	1200	81.56713
20	889.86	1200	81.23481
20	899.83	1200	81.38716
20	909.81	1200	81.42079
20	919.8	1200	81.852
20	929.98	1200	82.26857
20	940	1200	82.71134
20	949.94	1200	82.28627
20	959.94	1200	82.03417
20	969.92	1200	82.18626
20	979.91	1200	82.00973
20	989.91	1200	82.01661
20	999.88	1200	81.97877
20	1009.88	1200	81.54215
20	1019.85	1200	80.97575
20	1029.85	1200	81.57236
20	1039.85	1200	81.52929
20	1049.85	1200	82.10041
20	1059.82	1200	82.56517
20	1069.78	1200	82.33427
20	1079.99	1200	82.92506
20	1089.96	1200	82.77952
20	1099.94	1200	83.53812
20	1109.95	1200	83.46774
20	1119.91	1200	83.41528
20	1129.92	1200	83.05479
20	1139.9	1200	82.46657
20	1149.91	1200	83.53049
20	1159.89	1200	83.52694
20	1169.86	1200	84.87056
20	1179.88	1200	86.17297
20	1189.87	1200	84.59061
20	1199.85	1200	84.2688
20	1209.85	1200	84.19277
20	1219.84	1200	83.83838
20	1229.82	1200	83.70385
20	1239.82	1200	84.34267
20	1250	1200	84.09077
20	1260.01	1200	84.26965
20	1270.02	1200	83.99982
20	1280.02	1200	84.1176
20	1289.98	1200	83.36966
20	1299.97	1200	84.09364
20	1309.95	1200	83.89912
20	1319.97	1200	84.89687
20	1329.94	1200	84.78737
20	1339.91	1200	84.85203
20	1349.91	1200	85.36504
20	1359.93	1200	84.91497
20	1369.89	1200	84.70705
20	1379.88	1200	85.14626
20	1389.86	1200	84.97762
20	1399.86	1200	84.21215
20	1410.03	1200	84.2591
20	1420.01	1200	85.58702
20	1430.01	1200	85.02329
20	1439.99	1200	84.89413
20	1449.97	1200	85.25558
20	1459.95	1200	85.82569
20	1469.97	1200	85.85345
20	1479.92	1200	85.53368
20	1489.94	1200	85.77179
20	1499.91	1200	85.47026
20	1509.9	1200	85.8978
20	1519.89	1200	85.2132
20	1529.87	1200	85.60054
20	1539.86	1200	84.99454
20	1550.04	1200	85.13656
20	1560.04	1200	85.25369
20	1570.03	1200	85.56766
20	1580.02	1200	84.63934
20	1589.99	1200	85.46381
20	1599.98	1200	86.26734
20	1609.98	1200	86.01038
20	1619.96	1200	85.51093
20	1629.95	1200	86.29643
20	1639.94	1200	85.55883
20	1649.98	1200	86.23876
20	1659.88	1200	86.60471
20	1669.88	1200	85.19509
20	1679.87	1200	85.89281
20	1689.86	1200	85.25807
20	1699.86	1200	85.41381
20	1710.04	1200	85.104
20	1720.02	1200	85.06723
20	1730.01	1200	85.60431
20	1740.01	1200	85.80953
20	1749.98	1200	85.67616
20	1759.97	1200	86.59163
20	1769.95	1200	86.42393
20	1779.93	1200	86.25175
20	1789.95	1200	85.85321
20	1799.93	1200	85.9503
20	1809.91	1200	86.54138
20	1819.89	1200	86.1087
20	1829.92	1200	86.2806
20	1839.89	1200	85.84721
20	1849.87	1200	85.94731
20	1859.87	1200	85.78536
20	1869.86	1200	85.87063
20	1880.08	1200	85.98161
20	1890.03	1200	86.54108
20	1900.02	1200	86.75065
20	1910	1200	86.64626
20	1919.98	1200	86.46771
20	1929.99	1200	86.23401
20	1939.96	1200	86.70665
20	1949.95	1200	86.44701
20	1959.94	1200	86.66235
20	1969.93	1200	86.32046
20	1979.92	1200	85.82461
20	1989.92	1200	86.22376
20	1999.88	1200	86.32996
20	2010.06	1200	86.26701
20	2020.1	1200	85.9239
20	2030.06	1200	85.77279
20	2040.05	1200	86.4213
20	2050.03	1200	86.11001
20	2060.02	1200	86.79116
20	2069.99	1200	86.79834
20	2079.96	1200	86.96584
20	2089.98	1200	86.85614
20	2099.94	1200	86.5685
20	2109.95	1200	86.50558
20	2119.93	1200	87.00337
20	2129.92	1200	86.79562
20	2139.9	1200	86.7685
20	2150.09	1200	87.12595
20	2160.07	1200	86.74856
20	2170.07	1200	87.39696
20	2180.05	1200	86.56772
20	2190.03	1200	86.42593
20	2200.03	1200	86.97845
20	2210.04	1200	86.95783
20	2219.98	1200	87.08821
20	2229.97	1200	86.903
20	2239.99	1200	86.8331
20	2249.97	1200	87.18475
20	2259.94	1200	87.14192
20	2269.95	1200	86.92422
20	2279.92	1200	87.06814
20	2289.94	1200	87.1063
20	2300.09	1200	87.28
20	2310.09	1200	87.00574
20	2320.08	1200	87.199
20	2330.08	1200	86.84539
20	2340.06	1200	87.00687
20	2350.06	1200	87.32974
20	2360.06	1200	87.30328
20	2370.05	1200	87.06128
20	2380.03	1200	87.26827
20	2390.03	1200	87.25366
20	2400.03	1200	87.13876
20	2410.02	1200	87.38002
20	2420.01	1200	87.4274
20	2429.99	1200	87.31583
20	2440.04	1200	87.31474
20	2449.97	1200	87.18957
20	2459.99	1200	87.32001
20	2469.96	1200	87.02528
20	2479.94	1200	87.25527
20	2489.97	1200	87.40707
20	2499.93	1200	87.14969
20	2509.932727	1200	87.07408
20	2519.923916	1200	87.31519
20	2529.915105	1200	87.53411
20	2539.906294	1200	87.66405
20	2549.897483	1200	87.63209
20	2559.888671	1200	87.78581
20	2569.87986	1200	87.5267
20	2579.871049	1200	87.48768
20	2589.862238	1200	87.25899
20	2599.853427	1200	87.38725
20	2609.844615	1200	87.24171
20	2619.835804	1200	87.35874
20	2629.826993	1200	87.15263
20	2639.818182	1200	87.47941
20	2649.809371	1200	87.46994
20	2659.800559	1200	87.50162
20	2669.791748	1200	87.58549
20	2679.782937	1200	87.86721
20	2689.774126	1200	87.76172
20	2699.765315	1200	87.65432
20	2709.756503	1200	88.15975
20	2719.747692	1200	87.83227
20	2729.738881	1200	87.70084
20	2739.73007	1200	87.78299
20	2749.721259	1200	87.64128
20	2759.712448	1200	87.311
20	2769.703636	1200	88.07436
20	2779.694825	1200	87.8179
20	2789.686014	1200	88.04102
20	2799.677203	1200	87.57635
20	2809.668392	1200	87.85806
20	2819.65958	1200	87.64381
20	2829.650769	1200	87.6004
20	2839.641958	1200	87.98307
20	2849.633147	1200	88.23428
20	2859.624336	1200	87.77492
20	2869.615524	1200	88.0382
20	2879.606713	1200	88.22836
20	2889.597902	1200	87.99428
20	2899.589091	1200	87.80357
20	2909.58028	1200	87.451
20	2919.571469	1200	87.80879
20	2929.562657	1200	88.05568
20	2939.553846	1200	87.96288
20	2949.545035	1200	88.14999
20	2959.536224	1200	88.03231
20	2969.527413	1200	88.15141
20	2979.518601	1200	88.02896
20	2989.50979	1200	88.10763
20	2999.500979	1200	88.424
20	1.81	1500	24.38221
20	5.3	1500	23.03357
20	10.2	1500	26.57649
20	15.28	1500	27.90939
20	20.31	1500	30.08113
20	25.75	1500	32.24808
20	30.85	1500	35.1526
20	35.53	1500	35.56203
20	40.51	1500	36.66634
20	45.49	1500	41.76772
20	50.43	1500	42.37243
20	55.54	1500	44.28827
20	60.72	1500	43.5741
20	65.44	1500	45.06403
20	70.46	1500	46.66105
20	75.55	1500	49.00917
20	80.64	1500	50.50853
20	85.23	1500	48.90556
20	90.9	1500	53.01377
20	95.8	1500	51.77583
20	100.3	1500	56.58396
20	105.49	1500	60.63503
20	110.43	1500	54.7312
20	115.37	1500	57.96109
20	120.31	1500	61.98554
20	125.33	1500	58.33949
20	130.44	1500	60.40013
20	135.79	1500	59.46387
20	140.86	1500	58.66615
20	145.43	1500	62.22653
20	150.6	1500	61.30046
20	155.17	1500	62.29765
20	160.43	1500	62.81346
20	165.23	1500	64.76092
20	170.17	1500	64.50888
20	175.88	1500	62.47444
20	180.88	1500	65.76463
20	185.49	1500	66.72741
20	190.56	1500	64.92149
20	195.81	1500	68.47517
20	200.44	1500	67.1182
20	205.26	1500	67.71964
20	210.43	1500	67.42419
20	216.13	1500	69.02969
20	220.72	1500	68.34728
20	225.2	1500	71.7511
20	230.31	1500	69.27396
20	235.24	1500	71.06706
20	240.27	1500	69.23069
20	245.21	1500	71.01183
20	250.12	1500	69.10208
20	255.28	1500	72.36804
20	260.43	1500	72.88593
20	265.09	1500	74.47464
20	270.39	1500	73.94482
20	275.4	1500	73.31693
20	280.37	1500	73.46559
20	285.25	1500	74.61624
20	290.35	1500	74.05543
20	295.29	1500	73.80775
20	300.11	1500	75.70302
20	305.35	1500	75.93449
20	310.42	1500	76.31868
20	315.09	1500	74.55531
20	320.2	1500	76.34393
20	325.38	1500	76.42841
20	330.35	1500	78.03558
20	335.3	1500	77.90426
20	340.35	1500	77.73849
20	345.34	1500	76.33125
20	350.14	1500	77.57291
20	355.3	1500	77.52895
20	360.3	1500	77.8917
20	365.39	1500	77.70406
20	370.4	1500	76.47188
20	375.14	1500	75.95855
20	380.35	1500	77.45402
20	385.33	1500	78.95147
20	390.22	1500	78.92021
20	395.29	1500	78.0323
20	400.3	1500	79.19265
20	405.28	1500	79.87804
20	410.44	1500	77.94151
20	415.25	1500	78.50105
20	420.29	1500	79.48638
20	425.15	1500	79.52384
20	430.29	1500	79.14494
20	435.36	1500	79.3883
20	440.31	1500	78.74228
20	445.39	1500	79.2071
20	450.18	1500	80.45662
20	455.29	1500	80.66245
20	460.35	1500	80.74229
20	465.23	1500	80.06757
20	470.37	1500	79.35623
20	475.42	1500	80.97096
20	480.18	1500	81.77789
20	485.36	1500	82.11314
20	490.43	1500	82.46268
20	495.32	1500	82.90119
20	500.36	1500	82.38345
20	505.42	1500	81.87453
20	510.27	1500	81.95094
20	515.27	1500	82.29562
20	520.21	1500	82.74566
20	525.3	1500	81.89915
20	530.33	1500	81.02474
20	535.28	1500	81.39484
20	540.29	1500	80.94277
20	545.4	1500	81.87015
20	550.33	1500	83.07876
20	555.24	1500	82.85827
20	560.41	1500	82.583
20	565.29	1500	81.93201
20	570.46	1500	82.03399
20	575.41	1500	82.73706
20	580.42	1500	81.77992
20	585.22	1500	82.66063
20	590.31	1500	82.88818
20	595.33	1500	82.51508
20	600.2	1500	81.12237
20	605.41	1500	82.53275
20	610.32	1500	83.55315
20	615.28	1500	83.07751
20	620.38	1500	82.48695
20	625.31	1500	82.68439
20	630.3	1500	82.94963
20	635.25	1500	83.01179
20	640.47	1500	82.85601
20	645.18	1500	83.38763
20	650.36	1500	83.10025
20	655.44	1500	83.08974
20	660.45	1500	83.54648
20	665.38	1500	83.26912
20	670.29	1500	82.85743
20	675.33	1500	83.02299
20	680.41	1500	83.71964
20	685.3	1500	83.0979
20	690.33	1500	83.29638
20	695.26	1500	83.10621
20	700.42	1500	83.65907
20	705.33	1500	83.88856
20	710.35	1500	83.7609
20	715.32	1500	83.88358
20	720.38	1500	83.49017
20	725.34	1500	83.67443
20	730.27	1500	83.53815
20	735.31	1500	83.93013
20	740.17	1500	83.30121
20	745.44	1500	83.18667
20	750.23	1500	83.68975
20	755.17	1500	83.67188
20	760.2	1500	84.1739
20	765.25	1500	83.81001
20	770.45	1500	83.86821
20	775.49	1500	84.45628
20	780.37	1500	84.25183
20	785.45	1500	84.57956
20	790.36	1500	84.15823
20	795.4	1500	83.97419
20	800.45	1500	83.93871
20	805.33	1500	84.47015
20	810.36	1500	84.04711
20	815.38	1500	84.1741
20	820.32	1500	84.89078
20	825.41	1500	84.44024
20	830.22	1500	84.33781
20	835.31	1500	84.41659
20	840.3	1500	84.73077
20	845.38	1500	84.71737
20	850.31	1500	84.95232
20	855.34	1500	84.88622
20	860.38	1500	84.46021
20	865.43	1500	84.86155
20	870.35	1500	84.39035
20	875.36	1500	84.77599
20	880.31	1500	84.68771
20	885.47	1500	84.6842
20	890.41	1500	84.70898
20	895.32	1500	85.0918
20	900.41	1500	84.2459
20	905.51	1500	84.62322
20	910.31	1500	84.64681
20	915.39	1500	84.88833
20	920.42	1500	84.7637
20	925.39	1500	85.05492
20	930.3	1500	85.18346
20	935.46	1500	84.99793
20	940.13	1500	85.07357
20	945.32	1500	84.75377
20	950.21	1500	84.71468
20	955.21	1500	84.8101
20	960.37	1500	85.09769
20	965.49	1500	84.96606
20	970.42	1500	85.02912
20	975.38	1500	85.12072
20	980.49	1500	85.48553
20	985.36	1500	85.49383
20	990.3	1500	85.383
20	995.39	1500	85.55707
20	1000.34	1500	85.33567
20	1005.33	1500	85.37003
20	1010.26	1500	85.51459
20	1015.33	1500	84.94786
20	1020.44	1500	85.70197
20	1025.16	1500	85.22507
20	1030.26	1500	85.68555
20	1035.3	1500	85.57474
20	1040.46	1500	85.90456
20	1045.48	1500	85.83473
20	1050.44	1500	85.55739
20	1055.38	1500	85.71042
20	1060.33	1500	85.83553
20	1065.37	1500	86.21617
20	1070.15	1500	85.87638
20	1075.18	1500	85.84355
20	1080.52	1500	86.43416
20	1085.32	1500	85.80949
20	1090.33	1500	85.71391
20	1095.34	1500	85.94276
20	1100.44	1500	85.49469
20	1105.27	1500	85.90952
20	1110.26	1500	85.84414
20	1115.43	1500	86.09917
20	1120.42	1500	86.36737
20	1125.32	1500	86.39403
20	1130.34	1500	86.45351
20	1135.17	1500	86.45854
20	1140.33	1500	86.3484
20	1145.27	1500	86.64095
20	1150.3	1500	86.21183
20	1155.32	1500	86.1783
20	1160.5	1500	86.29473
20	1165.39	1500	85.94856
20	1170.37	1500	86.06579
20	1175.37	1500	85.87933
20	1180.38	1500	86.26081
20	1185.36	1500	86.40171
20	1190.44	1500	86.32859
20	1195.36	1500	86.87176
20	1200.43	1500	86.48237
20	1205.25	1500	86.58031
20	1210.49	1500	86.74638
20	1215.23	1500	86.7262
20	1220.26	1500	86.56579
20	1225.34	1500	86.55749
20	1230.39	1500	86.63065
20	1235.18	1500	86.72874
20	1240.38	1500	86.64909
20	1245.27	1500	86.8984
20	1250.24	1500	86.31843
20	1255.38	1500	86.72498
20	1260.37	1500	86.7715
20	1265.39	1500	86.91736
20	1270.43	1500	87.04939
20	1275.36	1500	87.1143
20	1280.41	1500	86.75379
20	1285.31	1500	87.13708
20	1290.32	1500	86.89858
20	1295.53	1500	87.14707
20	1300.39	1500	87.00087
20	1305.42	1500	86.92204
20	1310.33	1500	86.74995
20	1315.45	1500	86.92004
20	1320.35	1500	86.63088
20	1325.36	1500	86.4684
20	1330.44	1500	86.32626
20	1335.22	1500	86.80882
20	1340.45	1500	86.58357
20	1345.34	1500	86.82332
20	1350.34	1500	86.76584
20	1355.28	1500	86.97729
20	1360.42	1500	86.74258
20	1365.36	1500	87.12445
20	1370.35	1500	86.83825
20	1375.37	1500	86.9741
20	1380.24	1500	86.94525
20	1385.35	1500	87.09174
20	1390.3	1500	87.41608
20	1395.29	1500	87.34707
20	1400.37	1500	87.16531
20	1405.31	1500	87.26384
20	1410.39	1500	87.43778
20	1415.49	1500	87.44382
20	1420.34	1500	87.36581
20	1425.43	1500	87.45104
20	1430.37	1500	87.38438
20	1435.43	1500	87.12962
20	1440.23	1500	87.40796
20	1445.33	1500	87.19507
20	1450.37	1500	87.49467
20	1455.3	1500	87.19662
20	1460.35	1500	87.13059
20	1465.24	1500	87.44139
20	1470.26	1500	87.53941
20	1475.37	1500	87.48691
20	1480.37	1500	87.72695
20	1485.44	1500	87.53949
20	1490.29	1500	87.37738
20	1495.27	1500	87.47381
20	1500.36	1500	87.41782
20	1505.35	1500	87.67523
20	1510.43	1500	87.14761
20	1515.29	1500	87.16266
20	1520.32	1500	87.21662
20	1525.42	1500	87.63653
20	1530.41	1500	87.50568
20	1535.32	1500	87.77275
20	1540.4	1500	87.64911
20	1545.25	1500	87.61182
20	1550.3	1500	87.76438
20	1555.26	1500	88.01216
20	1560.3	1500	87.89548
20	1565.4	1500	87.89562
20	1570.47	1500	87.75568
20	1575.39	1500	87.66134
20	1580.36	1500	87.7133
20	1585.38	1500	87.73457
20	1590.27	1500	87.98458
20	1595.44	1500	87.53874
20	1600.54	1500	87.20313
20	1605.34	1500	87.73612
20	1610.36	1500	87.8858
20	1615.31	1500	87.80122
20	1620.4	1500	87.8362
20	1625.37	1500	87.7643
20	1630.38	1500	88.07426
20	1635.41	1500	87.87031
20	1640.27	1500	87.93605
20	1645.38	1500	87.85589
20	1650.39	1500	88.02949
20	1655.37	1500	87.92807
20	1660.4	1500	88.01305
20	1665.29	1500	87.78242
20	1670.2	1500	87.93426
20	1675.26	1500	87.85735
20	1680.25	1500	87.8115
20	1685.45	1500	87.80732
20	1690.33	1500	87.88091
20	1695.23	1500	88.02298
20	1700.29	1500	88.25424
20	1705.42	1500	88.27234
20	1710.43	1500	88.19093
20	1715.3	1500	88.13431
20	1720.36	1500	87.96993
20	1725.35	1500	88.23505
20	1730.42	1500	88.23425
20	1735.38	1500	88.00175
20	1740.38	1500	88.00196
20	1745.44	1500	87.97463
20	1750.45	1500	87.70975
20	1.81	1800	24.41437
20	5.3	1800	23.64835
20	10.2	1800	27.46281
20	15.28	1800	33.03784
20	20.31	1800	33.73518
20	25.75	1800	36.33738
20	30.85	1800	38.4614
20	35.53	1800	38.86223
20	40.51	1800	46.73685
20	45.49	1800	45.41605
20	50.43	1800	48.59554
20	55.54	1800	47.40305
20	60.72	1800	49.88359
20	65.44	1800	53.65414
20	70.46	1800	54.03611
20	75.55	1800	55.31326
20	80.64	1800	57.64085
20	85.23	1800	57.90903
20	90.9	1800	60.99533
20	95.8	1800	60.68512
20	100.3	1800	59.43834
20	105.49	1800	61.84421
20	110.43	1800	61.05492
20	115.37	1800	67.16254
20	120.31	1800	63.4542
20	125.33	1800	63.41607
20	130.44	1800	65.12855
20	135.79	1800	67.17732
20	140.86	1800	66.10672
20	145.43	1800	67.09602
20	150.6	1800	68.07874
20	155.17	1800	68.8368
20	160.43	1800	68.90807
20	165.23	1800	66.35464
20	170.17	1800	67.78495
20	175.88	1800	69.47346
20	180.88	1800	70.55856
20	185.49	1800	71.95375
20	190.56	1800	69.77316
20	195.81	1800	70.44688
20	200.44	1800	71.53779
20	205.26	1800	73.08559
20	210.43	1800	71.79253
20	216.13	1800	72.95127
20	220.72	1800	74.43198
20	225.2	1800	74.09969
20	230.31	1800	74.93394
20	235.24	1800	76.08641
20	240.27	1800	75.74632
20	245.21	1800	75.70452
20	250.12	1800	78.06001
20	255.28	1800	78.21627
20	260.43	1800	79.49203
20	265.09	1800	81.18166
20	270.39	1800	79.7762
20	275.4	1800	80.14221
20	280.37	1800	79.88029
20	285.25	1800	79.51089
20	290.35	1800	79.27895
20	295.29	1800	80.0717
20	300.11	1800	79.82121
20	305.35	1800	80.07381
20	310.42	1800	81.40136
20	315.09	1800	81.28767
20	320.2	1800	81.82952
20	325.38	1800	81.03757
20	330.35	1800	81.08015
20	335.3	1800	81.28549
20	340.35	1800	81.5839
20	345.34	1800	81.18201
20	350.14	1800	81.94182
20	355.3	1800	82.02395
20	360.3	1800	81.65705
20	365.39	1800	81.86402
20	370.4	1800	82.18604
20	375.14	1800	81.33138
20	380.35	1800	82.24255
20	385.33	1800	81.52786
20	390.22	1800	82.16888
20	395.29	1800	82.3838
20	400.3	1800	82.31136
20	405.28	1800	81.96973
20	410.44	1800	82.74139
20	415.25	1800	82.72191
20	420.29	1800	82.65059
20	425.15	1800	82.7545
20	430.29	1800	82.45208
20	435.36	1800	82.14647
20	440.31	1800	82.29053
20	445.39	1800	82.63227
20	450.18	1800	83.22659
20	455.29	1800	83.42977
20	460.35	1800	83.17416
20	465.23	1800	83.44183
20	470.37	1800	83.78407
20	475.42	1800	83.85955
20	480.18	1800	83.91498
20	485.36	1800	83.38088
20	490.43	1800	83.01501
20	495.32	1800	83.16416
20	500.36	1800	82.71402
20	505.42	1800	83.3465
20	510.27	1800	83.22605
20	515.27	1800	83.20467
20	520.21	1800	85.07832
20	525.3	1800	85.75542
20	530.33	1800	85.54147
20	535.28	1800	83.58223
20	540.29	1800	83.10397
20	545.4	1800	83.55588
20	550.33	1800	83.89301
20	555.24	1800	83.73061
