particle,repetition,dist_mm,dist_perc,C0,time,rpm,trans
NC7000,3,117.4781,50,10,1561.72,2500,89.48619
NC7000,3,117.4781,50,10,1566.73,2500,89.41534
NC7000,3,117.4781,50,10,1571.83,2500,89.50356
NC7000,3,117.4781,50,10,1576.65,2500,89.31606
NC7000,3,117.4781,50,10,1581.8,2500,89.68781
NC7000,3,117.4781,50,10,1586.7,2500,89.57961
NC7000,3,117.4781,50,10,1591.72,2500,89.70943
NC7000,3,117.4781,50,10,1597.11,2500,89.61248
NC7000,3,117.4781,50,10,1601.71,2500,89.69257
NC7000,3,117.4781,50,10,1606.75,2500,89.66222
NC7000,3,117.4781,50,10,1611.77,2500,89.5731
NC7000,3,117.4781,50,10,1616.76,2500,89.73617
NC7000,3,117.4781,50,10,1621.83,2500,89.6655
NC7000,3,117.4781,50,10,1626.79,2500,89.5516
NC7000,3,117.4781,50,10,1631.7,2500,89.71466
NC7000,3,117.4781,50,10,1636.73,2500,89.74193
NC7000,3,117.4781,50,10,1641.68,2500,89.89176
NC7000,3,117.4781,50,10,1646.66,2500,89.7197
NC7000,3,117.4781,50,10,1651.83,2500,89.68988
NC7000,3,117.4781,50,10,1656.69,2500,89.66212
NC7000,3,117.4781,50,10,1661.71,2500,89.86852
NC7000,3,117.4781,50,10,1667.24,2500,89.65092
NC7000,3,117.4781,50,10,1671.81,2500,90.0023
NC7000,3,117.4781,50,10,1677.21,2500,89.62909
NC7000,3,117.4781,50,10,1682.24,2500,89.64636
NC7000,3,117.4781,50,10,1686.86,2500,89.61875
NC7000,3,117.4781,50,10,1691.81,2500,89.79002
NC7000,3,117.4781,50,10,1696.84,2500,89.8494
NC7000,3,117.4781,50,10,1701.69,2500,89.77603
NC7000,3,117.4781,50,10,1706.81,2500,89.62184
NC7000,3,117.4781,50,10,1712.02,2500,89.52943
NC7000,3,117.4781,50,10,1716.96,2500,89.53131
NC7000,3,117.4781,50,10,1721.82,2500,89.79495
NC7000,3,117.4781,50,10,1726.7,2500,89.78398
NC7000,3,117.4781,50,10,1731.73,2500,89.75619
NC7000,3,117.4781,50,10,1736.85,2500,89.75252
NC7000,3,117.4781,50,10,1741.74,2500,89.75777
NC7000,3,117.4781,50,10,1746.78,2500,89.61468
NC7000,3,117.4781,50,10,1751.79,2500,89.60939
NC7000,3,117.4781,50,10,1756.71,2500,89.87964
NC7000,3,117.4781,50,10,1762.16,2500,89.95835
NC7000,3,117.4781,50,10,1766.71,2500,89.88845
NC7000,3,117.4781,50,10,1771.7,2500,89.85101
NC7000,3,117.4781,50,10,1776.88,2500,89.93076
